0;1
4.836246;2.7050612
9.068884;1.505272
8.705661;-0.8242408
4.3818727;5.2211986
8.895196;1.084393
3.9509125;0.27642542
8.124849;0.6220551
6.7878323;-1.2726026
5.1340756;-2.8079786
1.6543986;2.5924037
4.84451;-0.87513936
9.594605;3.5980544
3.16855;3.472227
4.305579;-0.27936167
4.8045154;-1.5860913
6.5676017;0.8109063
2.7144592;2.6619987
6.0924006;2.8302064
6.467282;3.207605
6.632179;-0.16473277
4.251439;-0.034036275
6.6262064;-0.752219
7.503675;-1.7700088
9.2335205;4.1306415
4.1055317;3.5657837
7.9679403;0.6048094
7.8174257;1.845175
5.566206;-0.6164642
4.049703;-1.6999124
7.0959277;0.9077124
8.185767;1.7411485
3.7509065;0.17807917
7.6138997;-0.37508258
7.64362;-0.49460796
9.184303;4.222394
7.77614;-1.67558
5.630079;3.2318156
6.1094;-0.029552074
8.672922;0.1563255
3.0077662;-0.14762217
7.290938;0.28468406
4.910726;2.4985397
2.7435195;0.92939144
4.6884885;2.8047252
2.7203948;3.0880077
5.9478836;-1.2836574
8.09024;-1.1808767
6.3060937;-0.68285245
5.6026998;5.121511
6.398336;-1.5606107
9.537874;3.6242192
3.5220938;-0.44325963
7.5031853;4.3906918
4.933103;2.0620883
5.6202345;4.819583
7.0507326;-2.1922727
8.451045;2.4774468
1.6400743;2.0842865
7.9531083;3.0038228
6.4101133;-1.4049981
2.1204898;0.8834771
4.8670697;-1.6948924
6.0700274;-0.17624843
4.149981;-0.92700285
2.6677358;1.2478215
7.491731;1.4904646
2.3011992;0.19641697
9.161628;0.30155322
4.137481;-1.1591225
3.217713;3.9147856
3.928356;0.05801229
2.3558753;0.8327803
2.6851249;0.52901727
7.9092526;-0.76526463
5.777078;1.3471488
10.04147;3.1821852
5.766752;-0.077747114
6.3511963;-0.1413412
6.7535625;2.9122407
7.7036943;0.9124165
5.287033;-1.4699187
9.140299;3.8010526
7.368656;1.6948767
3.970294;-1.6168407
7.1895742;0.6859137
4.6902575;3.8099518
8.457403;-0.39882168
7.471201;0.4976453
5.700258;2.7533598
3.827473;2.4755762
6.6610575;-0.7160219
5.771567;-2.275257
8.043362;0.26147115
5.891893;2.2284336
7.6963;4.1489735
7.117787;5.2971673
3.9268677;4.061102
6.9913745;4.0941067
6.4510784;1.0836966
4.4625835;-0.4094286
6.2102633;1.8025672
5.482241;3.2530057
5.6783752;2.5572262
3.933917;-1.1272924
