-16.355043;-6.5012145
-19.568117;-3.8155448
-22.519432;-3.8873985
-16.444223;-1.582352
-16.632915;-1.7442986
-15.222923;-2.9689677
-17.930706;-3.2352831
-15.587939;-6.2331533
-17.920225;-4.1561127
-22.769379;-3.0672317
-17.87294;-5.6825204
-21.170683;-4.1751065
-23.4532;-3.8516283
-19.552223;-1.7926185
-22.37995;-4.351874
-22.945942;-4.1200223
-18.239271;-7.2730255
-17.470161;-2.6100276
-16.595182;-5.006867
-20.98956;-5.257787
-18.167934;-2.9179592
-17.186993;-5.74571
-15.810026;-3.1098032
-16.3037;-4.7710686
-17.30915;-3.8844843
-17.71813;-8.004958
-18.773178;-4.39085
-19.593746;-3.758693
-15.783247;-4.587201
-17.742455;-7.9925942
-20.968319;-2.4028137
-21.86833;-1.7861621
-17.990011;-2.6397953
-16.898611;-6.7864094
-20.861609;-1.7699021
-15.628161;-4.9913874
-20.913242;-4.4162426
-21.922106;-3.064873
-21.65291;-6.2267723
-16.923151;-2.8003917
-16.558739;-5.725815
-21.311705;-2.7695453
-21.515526;-5.9870567
-15.250325;-4.60854
-23.420786;-4.72865
-22.367815;-5.287817
-15.340422;-5.468223
-16.613998;-4.3209467
-15.987787;-4.3608017
-16.923243;-3.0360935
-16.07272;-2.5648615
-21.230545;-7.1852474
-17.664633;-5.095274
-18.249685;-7.7706275
-18.689968;-4.5739055
-15.834913;-4.2042346
-18.332087;-4.705343
-18.301657;-7.7861404
-21.522554;-4.3082113
-17.331963;-6.4948316
-15.171111;-4.6088915
-16.628305;-4.476076
-17.635801;-7.754022
-21.806835;-4.2647815
-16.773825;-6.5368524
-17.069416;-8.332824
-20.86434;-3.5687408
-18.260662;-4.9378877
-17.808252;-5.892125
-24.037811;-4.213203
-15.239886;-3.70207
-23.613964;-5.235119
-16.799541;-5.3866577
-21.180038;-2.6215386
-21.617298;-5.4725947
-16.58013;-3.1661437
-18.438972;-3.4519742
-18.365486;-7.259377
-17.404459;-4.9165764
-22.117914;-2.6035724
-22.781424;-4.420409
-18.632778;-4.38931
-18.664465;-8.136711
-21.378136;-6.035115
-16.41394;-4.49655
-18.133904;-4.7529135
-16.983168;-4.612584
-20.525476;-7.2676177
-15.698047;-5.3742304
-17.491426;-4.6977167
-22.308153;-2.4051712
-22.106024;-3.0008173
-16.94258;-2.4659557
-18.131958;-6.325335
-18.65749;-7.747563
-23.351946;-3.183884
-21.1787;-2.9502447
-18.502144;-7.947286
-21.499166;-4.393448
-16.865356;-5.16282
-15.985884;-5.994936
-22.3399;-5.233314
-22.091768;-5.4385896
-22.42633;-5.945242
-20.464752;-7.765135
-23.77839;-6.3375316
-18.07274;-5.7300205
-15.173622;-5.359925
-21.330965;-4.3646207
-21.6453;-7.6675353
-20.933393;-6.1918836
-22.879635;-6.908902
-17.18337;-5.4231806
-21.257872;-4.457729
-23.575987;-3.785246
-22.565706;-7.3801317
-15.7897005;-6.021006
-19.061993;-5.97731
-17.246756;-6.0477204
-15.452335;-3.4729178
-21.925934;-7.43913
-16.200012;-4.9175653
-15.419577;-5.149302
-17.123951;-1.2266096
-14.636214;-4.085901
-16.168774;-5.6008816
-18.042103;-5.2092695
-15.7057905;-5.2713523
-23.055683;-5.080565
-15.211781;-3.6641285
-18.88495;-5.2398243
-16.809961;-3.8844686
-23.278103;-6.1067376
-17.234417;-4.502282
-23.091227;-4.657681
-20.67228;-5.3594885
-18.308811;-2.0806577
-18.018017;-4.2923245
-17.228952;-2.4411116
-19.98377;-5.80659
-16.491959;-3.9726915
-18.993536;-2.6655865
-22.882837;-4.673292
-22.446543;-4.041242
-22.866013;-6.787425
-18.014677;-8.804194
-18.189182;-7.937156
-18.622097;-7.3064365
-22.853815;-3.310175
-20.922798;-5.602537
-22.589533;-5.002718
-17.473394;-5.381812
-20.545969;-8.551074
-18.902008;-3.7710087
-20.869152;-7.075154
-16.89021;-3.2735212
-20.815813;-7.4880314
-22.06274;-4.115586
-15.313717;-6.0917535
-18.240168;-3.6733527
-19.455605;-4.5108824
-17.533154;-7.7745256
-22.988487;-4.5878844
-18.476385;-4.702625
-16.581057;-4.1744437
-21.469883;-1.7315822
-16.452799;-7.055342
-23.880981;-4.5091834
-19.100723;-1.9675041
-18.254103;-2.5193036
-18.50993;-2.0060418
-21.57536;-2.836502
-17.359652;-2.9242802
-16.799261;-4.2040043
-23.880884;-4.7006226
-19.006535;-3.4116874
-19.117825;-2.501658
-18.845232;-3.9137702
-17.853464;-4.667194
-18.97442;-5.9059215
-22.127989;-3.5989833
-16.20969;-4.4242697
-16.34946;-5.4486613
-21.210903;-4.6835084
-21.764898;-6.2471895
-16.926435;-2.536029
-18.67591;-7.910961
-16.491232;-6.371206
-15.93313;-3.4467666
-23.13818;-2.9875364
-16.826746;-2.0256925
-17.842466;-2.1397328
-17.933308;-3.1238017
-15.759216;-6.541835
-15.947004;-5.2562366
-16.88508;-6.028304
-23.08838;-6.984914
-17.19404;-5.7410607
-22.363928;-4.050709
-22.64423;-3.3491771
-22.656902;-3.236117
-19.410831;-6.501974
-18.172865;-4.244414
-21.058504;-6.041716
-21.771732;-2.9698591
-23.64353;-5.059023
-22.69062;-2.438333
-18.971233;-4.1848707
-21.537537;-6.200841
-22.13684;-6.2414055
-19.266891;-5.6248755
-21.433764;-3.5249007
-18.61117;-5.8622794
-23.503939;-5.681702
-23.97737;-5.4347034
-16.881973;-5.478167
-16.11665;-4.7643013
-22.000738;-6.6525292
-16.717495;-3.095959
-16.845688;-4.6861877
-18.262787;-4.9899917
-16.018599;-3.605059
-18.754858;-5.388275
-22.073576;-6.0027466
-22.693521;-3.906044
-18.258627;-3.4551876
-18.218054;-4.001233
-17.533876;-4.0719266
-17.848112;-3.4096973
-18.49563;-8.570989
-19.082876;-6.759313
-20.454191;-8.067598
-22.277601;-5.6282387
-17.485123;-4.782398
-18.28266;-8.464663
-18.276815;-5.3348722
-23.427294;-4.5839934
-17.092379;-3.2808425
-18.409918;-7.02599
-17.534569;-3.709001
-19.831224;-2.382085
-17.22567;-6.9544425
-17.072691;-2.1580296
-15.000692;-3.6822772
-18.216572;-3.5831516
-23.081072;-7.2068214
-17.730068;-4.1697335
-17.079947;-4.961806
-21.273546;-2.1868706
-23.04468;-3.06718
-22.62419;-7.485186
-20.55854;-6.2525754
-22.493078;-5.810729
-17.343027;-5.900942
-17.752289;-5.621238
-15.580264;-2.4536107
-18.002438;-6.155219
-20.345238;-4.342667
-19.218115;-5.564847
-18.936014;-2.9380112
-21.889412;-7.564563
-21.971806;-2.0553737
-21.73104;-6.831196
-18.267017;-3.691862
-17.877584;-5.0090394
-16.717562;-7.4340453
-17.761501;-5.035816
-15.213614;-4.206415
-17.965876;-4.037992
-21.870611;-6.5178847
-20.832747;-4.326681
-17.555075;-2.2979124
-17.209692;-6.170657
-18.206444;-2.6542985
-19.309093;-6.888042
-23.343962;-4.117859
-17.524296;-6.1568627
-17.05819;-5.7134833
-20.723679;-3.3462121
-22.883411;-6.3691454
-22.822952;-4.708536
-17.284397;-4.496853
-17.570013;-5.6241603
-15.661126;-3.1786196
-15.90145;-6.1432734
-20.486631;-7.5960865
-21.327055;-3.292192
-19.167908;-5.5246143
-15.558461;-4.315572
-17.903042;-5.4513683
-15.671299;-4.8143716
-16.629448;-3.7694914
-23.135042;-3.1916935
-18.00139;-2.8623984
-16.254139;-4.094849
-16.110521;-6.9755697
-17.88493;-6.5647187
-17.09775;-4.783852
-15.290486;-3.859286
-17.914894;-3.0960665
-17.95707;-6.4734497
-22.060286;-4.2728205
-16.845982;-3.6666913
-18.51582;-3.2749836
-22.697044;-4.6201725
-19.706877;-6.2607207
-17.77475;-6.5056334
-14.636843;-4.4079833
-22.4938;-5.448793
-17.014338;-5.611804
-23.418766;-6.882723
-16.12506;-2.7978237
-17.191032;-2.5249393
-21.504665;-5.3005743
-18.127098;-6.032776
-18.439363;-8.025716
-21.19388;-8.154472
-22.472284;-7.98304
-18.571375;-4.1427674
-16.967062;-2.9458196
-17.83949;-8.730533
-18.456537;-2.2693825
-17.553719;-2.9961412
-23.031536;-4.3913627
-17.441544;-3.297942
-22.990252;-7.7254324
-15.51958;-6.55912
-21.453173;-4.313325
-17.054491;-4.056316
-15.338281;-4.7287197
-20.77994;-6.989389
-20.955553;-6.4439697
-17.830221;-4.5744805
-16.16918;-2.0433056
-20.760447;-6.330173
-17.411484;-5.441991
-20.81518;-3.8973587
-22.71564;-7.7750483
-19.15669;-3.494391
-21.137323;-6.3560452
-18.944378;-3.54755
-18.807878;-3.6820664
-17.202045;-3.5085263
-17.680841;-1.2818382
-16.63733;-5.4075108
-18.924818;-6.663639
-16.589003;-5.8152394
-16.220394;-6.3866987
-22.38553;-5.74469
-17.09996;-3.600278
-23.665882;-6.6584964
-17.601336;-3.4766479
-17.298624;-5.4120274
-19.269361;-6.107352
-17.12993;-6.257349
-16.303495;-5.078723
-17.918154;-3.94351
-21.344616;-2.3762157
-21.523104;-5.6681123
-15.831262;-4.773629
-15.682192;-2.2724013
-16.146631;-5.8283253
-22.248585;-4.810559
-20.798788;-4.663603
-18.520624;-3.5690155
-18.15382;-4.7522316
-21.962408;-3.6921396
-17.849657;-3.473988
-23.393366;-5.8471165
-20.181013;-6.5805464
-17.668005;-3.8310626
-18.060335;-8.496691
-21.906586;-8.044776
-21.487823;-7.088799
-22.213245;-7.9117417
-18.280054;-4.3478646
-22.001593;-1.8068435
-22.28285;-5.475247
-22.033857;-1.461407
-17.733152;-3.2202249
-21.113014;-1.4875358
-21.16377;-6.888243
-16.780598;-2.7889488
-16.910524;-4.327954
-18.095558;-7.8413205
-22.69667;-5.5729003
-18.65059;-5.15216
-18.931429;-6.275481
-23.475504;-3.2010603
-22.271088;-4.651854
-21.570581;-5.7964516
-14.608999;-3.2748241
-17.593725;-4.794278
-18.818102;-3.7448282
-18.77915;-8.594492
-17.621208;-5.4328194
-16.755558;-6.9035316
-21.661707;-5.7871237
-21.977053;-6.0524044
-17.67697;-5.868688
-22.264877;-2.0493293
-16.774586;-6.189835
-23.31524;-3.805916
-20.152992;-8.232954
-16.84912;-1.5001373
-16.071655;-3.850676
-15.95773;-4.6911325
-14.962826;-3.70498
-22.434551;-4.2991843
-18.272655;-3.9297755
-20.88417;-5.9339714
-23.889599;-4.653481
-21.984568;-4.826282
-21.37714;-6.3145843
-16.118666;-6.9171414
-14.824318;-5.0387588
-21.058117;-5.83868
-15.726152;-4.2875166
-21.002146;-5.7447615
-17.432009;-3.7873218
-16.879734;-3.413447
-17.658396;-4.174605
-16.075294;-4.2966547
-20.138544;-7.9541163
-20.748716;-6.8148484
-17.396238;-2.065005
-18.309004;-2.5051582
-22.454235;-4.5929155
-22.548248;-1.8608625
-17.12547;-3.5137107
-18.165895;-6.8996196
-15.579241;-3.9004366
-18.389067;-4.054573
-23.226524;-4.2875333
-19.263193;-2.8720043
-15.424316;-3.2366757
-16.91707;-4.204014
-16.262308;-2.205619
-15.746878;-2.7420337
-18.988638;-6.461767
-21.594616;-7.2756677
-22.08193;-2.2089412
-17.169088;-3.2532372
-17.553865;-2.0195735
-16.476822;-3.2104886
-21.70786;-3.7155583
-16.525517;-4.86147
-22.74203;-3.2374742
-16.832891;-3.6941826
-21.206594;-5.1864395
-17.721825;-3.267092
-17.226759;-5.29824
-16.989143;-3.0431073
-20.733543;-8.373794
-23.27575;-4.2110453
-17.377096;-6.8736305
-16.726608;-6.7488437
-21.819792;-7.4526086
-17.07307;-6.686797
-21.889193;-3.9408655
-20.660866;-6.314116
-16.624798;-5.186973
-20.184889;-3.6235251
-16.0769;-5.9092736
-23.006178;-5.5105615
-21.33776;-4.931727
-19.340103;-4.4817605
-17.144152;-8.416105
-18.063314;-3.0356708
-20.965023;-3.0954947
-16.616985;-1.9788107
-21.183464;-5.7980227
-21.786865;-3.357902
-16.574638;-3.5137224
-21.657068;-4.785679
-17.842852;-6.1553802
-22.22865;-5.7518053
-20.578678;-7.1563654
-23.02511;-5.9799447
-20.275486;-4.979789
-17.836376;-5.54155
-18.532673;-4.32107
-21.493385;-5.5859685
-21.38963;-1.3862128
-18.094181;-4.88186
-16.25052;-5.9768004
-16.100649;-3.803901
-16.189827;-6.116627
-18.87944;-3.9419138
-21.139362;-7.0855002
-17.79048;-2.7351375
-22.792631;-5.957981
-22.33986;-3.999291
-15.836053;-5.479268
-16.41639;-5.2879014
-17.579847;-5.317015
-22.892384;-3.5794687
-17.384777;-6.5533724
-22.08742;-3.4297333
-22.734962;-4.6268096
-16.748543;-2.8952281
-15.8734455;-4.0785165
-16.701262;-2.0751233
-21.10145;-3.862429
-16.79364;-4.2459183
-19.15686;-4.2446256
-16.636713;-6.2554383
-17.387188;-1.8492758
-15.670482;-2.2117717
-22.318504;-6.7751555
-17.36846;-4.852852
-17.374847;-4.4591484
-16.935223;-2.0603075
-22.597431;-6.2010584
-17.03343;-2.1301014
-20.69133;-5.9559326
-18.146227;-6.81007
-17.515053;-1.5758188
-17.45518;-1.3928543
-17.97223;-1.9463147
-21.760372;-3.682372
-17.622992;-1.5683223
-17.355698;-2.2901576
-19.031902;-2.952722
-21.361254;-7.754104
-16.090345;-2.2514312
-19.595816;-4.55273
-17.363626;-4.577377
-18.596258;-4.1821837
-22.61289;-6.646556
-18.429924;-8.514935
-17.628996;-7.2756147
-18.114298;-5.550234
-22.839151;-4.887134
-16.547184;-4.4195414
-21.567196;-7.055448
-17.703808;-2.0963748
-17.883705;-4.4628024
-17.572458;-5.230622
-15.857647;-2.3533318
-20.601526;-4.0898585
-16.93387;-3.9748948
-21.985395;-5.098284
-14.610338;-5.2570014
-21.694336;-2.8193157
-21.6223;-3.7584138
-20.61113;-6.3992257
-23.113274;-4.3207684
-16.526953;-4.247894
-18.808193;-2.005217
-22.417315;-5.86629
-16.603596;-3.8236675
-16.147621;-3.682722
-17.778408;-4.084797
-19.21848;-6.6625247
-21.640802;-6.582534
-24.15037;-4.3684416
-19.463861;-2.1031408
-18.812485;-6.835623
-23.432339;-4.046893
-23.105646;-5.835836
-18.421896;-4.6300206
-15.667919;-6.6235723
-15.604862;-5.724186
-18.60801;-4.9452944
-21.908684;-3.9427745
-15.98803;-4.737101
-18.602694;-6.607286
-18.697824;-6.3252916
-21.31722;-3.1646059
-16.726284;-5.9712768
-22.137148;-5.400626
-22.952394;-3.7044234
-18.139143;-3.1639068
-14.530728;-5.070212
-20.997555;-4.4200897
-19.409605;-7.1709223
-18.120989;-1.4369972
-15.468749;-6.8665504
-18.016119;-6.1055913
-15.734769;-4.2569084
-21.55561;-2.48248
-18.52467;-4.669496
-17.5887;-4.163338
-21.581697;-3.3140132
-18.931858;-3.1580422
-17.19649;-3.8401275
-20.444555;-5.651091
-18.91917;-1.5999721
-19.77173;-2.3519497
-18.141235;-7.7463436
-19.541693;-4.3027782
-15.85703;-4.8612623
-22.338547;-3.2077765
-16.246119;-6.2682695
-20.085522;-6.9888077
-19.476164;-6.9404387
-20.190977;-6.7948265
-15.976283;-5.2560387
-21.195417;-1.5020936
-19.004498;-5.348088
-21.765963;-3.8730588
-20.638985;-2.795323
-18.663261;-3.6488616
-15.528611;-3.1321902
-20.254097;-4.2284746
-23.602917;-5.1441097
-17.458092;-4.5411596
-14.518367;-3.4970827
-19.606737;-8.228577
-19.909506;-3.4785037
-19.645872;-6.5851545
-17.76283;-4.5539293
-17.067125;-6.8766303
-21.298168;-1.4314097
-20.474268;-5.103445
-19.059544;-4.427964
-16.844633;-5.977714
-19.304686;-2.8204498
-18.854198;-2.7647293
-17.60051;-7.5610948
-21.31;-7.362663
-17.840176;-4.1161866
-19.9625;-3.8748877
-19.41201;-3.6988862
-16.97619;-5.0333467
-18.314781;-5.5925484
-20.972494;-6.7601233
-21.415716;-4.6384134
-18.9182;-4.7406816
-19.811438;-3.5747402
-17.833393;-3.9926233
-20.097626;-4.713001
-22.891296;-3.4433534
-20.804457;-5.0546327
-19.382072;-5.332976
-14.923241;-3.299462
-19.66941;-2.0174353
-16.513918;-4.893811
-14.538381;-3.4178553
-18.839766;-4.2568064
-19.699799;-3.2455654
-19.910955;-5.5882373
-17.729633;-6.3916435
-17.64163;-5.6205664
-19.894564;-3.2330194
-18.621857;-5.8243647
-20.578846;-3.443751
-18.20195;-6.511847
-21.372654;-4.158913
-17.793335;-5.9075356
-21.358553;-6.5316
-21.016401;-5.0322404
-21.104198;-6.440222
-19.01901;-8.5301895
-21.780716;-7.6089087
-18.01379;-5.9105883
-16.714172;-5.785405
-21.77293;-8.118647
-19.096079;-5.9505734
-18.777393;-5.5746484
-21.540535;-6.177543
-17.215054;-5.1157875
-20.099213;-3.0534143
-20.922964;-4.671855
-19.440336;-6.436924
-18.144037;-1.8611635
-18.937525;-5.7131906
-22.375689;-6.4234686
-23.170637;-4.09235
-19.106878;-8.419644
-23.334831;-3.8106825
-21.06876;-7.044634
-20.513956;-4.6216826
-16.504614;-4.0615134
-18.529896;-4.9850583
-22.583498;-1.9312865
-17.861961;-6.814844
-21.149334;-5.500279
-20.668629;-1.6020762
-21.21181;-3.8792868
-20.261686;-5.405851
-20.77282;-5.362882
-16.864971;-5.4331813
-19.225801;-5.1593857
-21.973795;-7.804802
-21.72337;-5.28596
-17.257828;-3.6688194
-21.194132;-6.303635
-18.854113;-3.0123768
-17.77158;-3.4541667
-20.319311;-2.6683583
-19.881815;-6.6839547
-17.246721;-6.6471066
-22.461245;-7.044409
-16.866602;-3.926994
-15.6372595;-1.9704399
-20.156076;-5.3570924
-20.752346;-4.962304
-19.428625;-3.2841918
-16.956795;-4.521007
-19.329014;-5.175824
-19.046642;-2.0919974
-17.103016;-6.3841352
-23.265524;-6.511047
-18.382448;-1.8893107
-18.927708;-2.0134711
-18.03366;-5.262701
-17.99426;-4.8491
-15.812848;-5.442521
-18.424429;-5.0750985
-19.326197;-4.884154
-19.466867;-4.3374243
-21.491852;-7.3506675
-17.984962;-4.0605326
-20.120575;-4.705637
-19.196753;-5.8371534
-18.026846;-4.555382
-22.89032;-7.362292
-20.640865;-4.3305116
-17.729897;-4.3793187
-20.549484;-6.276479
-21.70948;-5.518142
-18.07837;-1.4796865
-20.711363;-7.31949
-19.198053;-2.896851
-16.674635;-1.9000888
-16.849207;-7.3122535
-15.615837;-3.1037679
-19.073307;-5.18752
-19.513098;-7.057677
-18.525354;-5.214443
-18.583052;-3.532856
-17.862251;-3.1199307
-20.15529;-5.948153
-19.254559;-2.6217096
-19.214455;-6.1615214
-20.868889;-2.992997
-19.856544;-5.308182
-21.852987;-5.0540867
-15.803395;-2.0489254
-20.71536;-6.790115
-20.055698;-5.247933
-18.712566;-3.4181225
-20.952578;-3.398409
-17.93001;-1.2527982
-19.607622;-5.863134
-19.015797;-4.894269
-17.457705;-3.5083253
-17.56585;-3.8473797
-17.935146;-6.367223
-20.057737;-3.132299
-18.513296;-6.048699
-17.857141;-2.3597126
-19.934149;-6.0554485
-23.648478;-6.887469
-20.339678;-3.2611551
-20.461424;-3.3862615
-18.862377;-5.4012303
-19.109852;-3.8598537
-19.570543;-5.478912
-20.522198;-8.2681265
-22.363613;-3.2338493
-17.83073;-5.755356
-19.922697;-7.0772185
-19.278513;-4.480066
-18.877407;-4.868475
-20.181513;-5.1819644
-18.74738;-5.3558416
-15.419958;-2.4484558
-18.950827;-7.1104426
-18.407103;-6.373801
-18.223927;-3.1064997
-19.858856;-4.1678166
-21.550226;-7.1674337
-19.222668;-3.3684516
-19.304123;-5.233556
-19.962072;-2.3432384
-20.690693;-3.6053782
-18.875671;-1.5149851
-21.406786;-6.996364
-20.203629;-3.492899
-21.056164;-4.373708
-17.9512;-4.4029336
-19.513008;-3.959284
-20.05065;-3.4777815
-17.639767;-3.01762
-18.868515;-5.6231623
-19.67963;-3.6178005
-21.35736;-1.7528814
-19.958511;-5.6367707
-19.837894;-3.230471
-18.82513;-5.4000607
-19.348392;-3.4563243
-20.006298;-6.311691
-19.32892;-3.7646635
-19.253782;-5.1796217
-23.426899;-5.938752
-22.248579;-7.9069242
-18.32712;-3.7660925
-19.531542;-8.306262
-20.466627;-5.5634127
-19.552942;-6.185676
-18.765242;-3.8529224
-18.92213;-1.650176
-21.21509;-1.9697578
-18.298775;-5.2311597
-19.671238;-8.243015
-18.834763;-5.8206196
-15.31179;-5.3838177
-19.802176;-4.491982
-22.550589;-3.1264255
-19.349594;-4.624328
-19.431707;-3.0642257
-19.798618;-2.6729124
-22.387123;-8.181956
-19.04629;-7.586449
-19.480812;-4.556275
-19.761307;-4.6367893
-16.401003;-2.661485
-19.666721;-6.450946
-20.672215;-3.8572848
-19.447666;-4.953851
-21.270437;-5.19782
-15.719928;-6.446449
-22.765638;-5.200161
-20.285936;-6.164328
-20.562014;-5.6161747
-19.808165;-6.5759606
-16.339733;-3.5000002
-22.623453;-6.7689734
-20.09835;-2.4731092
-18.061693;-5.370889
-20.051538;-4.8651404
-21.659063;-4.1132393
-18.625017;-2.6269991
-19.725094;-3.3841136
-19.751923;-4.1130476
-19.63455;-1.7847584
-16.51079;-2.877004
-20.447277;-1.6075087
-19.913834;-7.3525567
-20.17075;-4.4331994
-21.434198;-3.9070551
-19.283688;-8.487736
-19.150589;-5.6880126
-17.468739;-2.6285002
-18.81597;-7.9061036
-20.753809;-4.0795803
-21.41278;-5.032344
-20.125715;-2.4753554
-20.81554;-5.2165904
-19.89427;-2.0592444
-20.240694;-6.808816
-17.506653;-4.5020494
-21.292547;-3.7508755
-19.109264;-5.0476656
-20.999453;-5.3136177
-19.046919;-4.330009
-20.482496;-4.7310414
-22.719872;-6.9319887
-18.357256;-7.873483
-20.76385;-3.2460012
-15.461058;-5.904506
-18.959715;-4.39615
-16.58105;-4.750918
-14.843066;-5.531659
-23.3985;-6.884082
-19.861137;-6.340413
-16.47133;-5.47744
-19.921762;-3.4116828
-20.900396;-2.344407
-19.896864;-4.865708
-20.433504;-4.6654325
-19.769701;-4.9596453
-19.673927;-6.7603426
-19.887165;-5.6735997
-20.402874;-3.7011397
-19.258364;-8.420985
-20.02592;-4.867823
-16.974195;-6.564396
-19.486732;-5.7438116
-19.441732;-4.1811657
-18.351505;-5.3869033
-22.213655;-6.3635626
-17.250082;-6.866829
