x,y,titel,preis,entfernung,tage,musicEstimate,popularitaet
-9.43614543769,5.199220727,"Orgel und Fussball II - Deutschland - Holland",0.0,469.9854362379912,495,0,81
12.5607273314,-0.137864765526,"SA 05.04. TROGLAUER BUAM  • FRÜHLINXXFEST • EventHalle Geiselwind",0.0,272.4167719613526,1155,1000,322
-5.09868286685,3.0151207948,"Radio Galaxy-DJ-Mix FR/13/09/18-19 Uhr mit DJ JackSon-X",0.0,196.48289353118875,952,998,2
0.764939714618,-3.06690313991,"Women’s power: „Alternative Nobel Prize“- awardees Monika Hauser and Sima Samar meet in Bonn",0.0,465.92915189584807,843,2,0
4.35377391633,4.17303536767,"Three Sixty Club Bayreuth presents  WE POPPIN BOTTLES ",5.0,197.25998133448556,1373,1000,57
-2.11901533411,9.28721573337,"Lost in Music",6.0,360.26980693541645,1541,1000,41
-9.28222840154,-4.8550025829,"Clubbühne Live:  Wolllust ",0.0,132.68182158218792,1197,353,223
-10.2264132897,-7.33131955188,"Der Reggaehase Boooo im Neuen Schauspiel Leipzig",0.0,103.03477711104526,842,2,264
-6.25051719475,10.3662452866,"FRIENDS CLUBBING",0.0,262.88404963350905,1505,1000,7
6.26629964972,6.54517857319,"After Sylvester Party",0.0,112.55675497778564,697,813,110
-5.2668363486,0.506129281325,"Sebastian Gahler Trio live @ Ellington Bar",0.0,485.38096652071334,656,992,23
-7.98657617412,8.8612705442,"Have love will dance",0.0,1.8548985055016398,1582,1000,251
-3.90861128048,6.17115409559,"Ladies Night ? Single & Flirt Party",0.0,126.1631389443458,951,980,15
9.72959293817,1.51267159006,"Jazz-Session",0.0,100.30320924062427,390,988,1108
-11.6884135681,-0.368529256597,"Ü 40 Party Das Beste aus den 80",3.0,512.6231407380451,946,1000,275
2.27547703165,-12.5791441953,"Michaela Melián: Heimweh",0.0,1.8572180230733124,1163,0,0
-4.66428952511,-2.12074105359,"14. Internationales Puppentheaterfestival   Puppen an die Macht   16. – 18.11.2012:",5.0,1.9234477921185587,652,0,26
12.7975032008,1.38674604915,"50 SHADES OF GREY mit nermina kukic",0.0,456.5255718863954,1353,0,41
-1.51514478578,6.63918692021,"Hangover Party",0.0,100.77071314245887,1168,990,5
0.331159234422,3.51978122516,"Silvester im Café Apart",0.0,100.37384654871046,330,0,30
5.14355421077,-11.1267840708,"Over Thirty Dance Night!!",0.0,368.89191213522565,449,1000,81
5.44930041621,11.9705384012,"Radiophon @ Folklorum in Einsiedel",0.0,91.90226655438748,1309,826,32
